Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1,1,45,1,2,1768,3,3,3,3,2,3,4,3,3,3,3,4,3,2,118,116.0
0,1,25,1,0,599,2,4,4,4,2,2,3,2,1,5,4,4,4,2,37,37.0
1,1,37,1,2,3034,1,1,1,1,5,4,5,5,5,5,5,3,5,4,127,129.0
0,1,36,1,1,781,4,1,1,1,4,4,4,4,2,5,4,1,1,4,0,0.0
0,1,63,1,2,3514,1,1,1,1,5,5,3,4,4,4,4,4,4,5,0,28.0
0,1,22,1,0,417,1,3,3,3,1,1,1,1,3,3,3,3,4,1,2,0.0
1,0,57,1,1,852,1,1,1,3,3,1,3,3,2,1,2,4,2,3,2,30.0
0,1,46,1,2,528,4,4,4,4,5,5,4,3,3,3,3,5,3,5,0,0.0
1,1,45,1,2,2848,3,3,3,3,3,5,4,4,4,4,3,1,4,4,0,0.0
1,1,52,0,1,356,2,5,2,4,1,2,1,1,3,5,5,4,5,1,8,7.0
0,1,53,0,0,1119,4,4,3,4,5,5,5,3,3,3,3,5,3,5,0,0.0
1,1,24,1,2,2348,3,4,4,4,3,3,3,3,1,3,1,3,2,3,8,17.0
0,1,19,0,1,868,5,2,5,3,5,1,1,3,4,3,4,1,2,1,165,146.0
1,1,44,1,2,2486,3,3,3,3,5,4,5,2,2,2,2,5,2,3,0,0.0
1,1,38,1,2,728,3,2,2,2,1,3,2,3,3,2,3,4,3,1,28,30.0
0,1,29,1,2,3561,3,3,3,3,4,4,4,4,5,4,5,3,5,4,1,0.0
1,1,58,1,2,1773,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0.0
0,1,61,0,2,907,3,4,3,3,4,4,4,3,3,3,3,2,3,4,16,0.0
1,1,29,1,2,1697,4,5,4,4,5,5,5,5,3,2,1,2,1,5,19,12.0
1,1,31,1,1,157,3,1,1,1,3,3,3,3,1,4,2,4,2,3,9,10.0
1,1,23,0,0,1428,2,5,2,5,4,2,5,4,5,4,4,4,4,4,0,0.0
1,1,52,1,2,3774,1,1,1,1,5,3,3,3,3,3,1,2,3,3,10,40.0
1,1,57,1,2,3428,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,0.0
0,1,23,0,0,1754,3,4,4,2,3,4,4,3,4,2,4,4,3,3,7,1.0
0,1,65,1,2,230,3,2,2,2,1,4,4,3,3,3,3,4,3,2,0,0.0
1,1,31,1,2,2478,3,3,3,3,5,5,4,5,5,4,1,3,3,5,0,0.0
0,0,38,1,2,305,2,2,2,3,1,2,1,1,4,2,5,5,5,1,0,0.0
0,1,54,1,2,3612,1,1,1,1,5,4,4,2,2,2,2,3,2,4,0,7.0
1,1,42,0,1,287,3,5,3,3,3,3,3,3,2,2,4,2,1,3,0,0.0
1,1,34,0,1,868,3,3,3,2,1,3,1,1,3,2,3,2,2,1,0,0.0
0,0,20,1,1,1162,2,2,2,2,3,2,2,3,3,3,1,1,2,3,15,8.0
1,1,46,0,1,908,0,3,0,1,5,0,3,5,1,5,1,3,2,5,0,0.0
0,0,26,1,2,471,2,2,2,1,4,2,4,4,4,4,5,3,5,4,35,18.0
0,1,53,1,2,695,4,4,4,4,4,3,2,3,3,4,3,3,3,1,0,0.0
0,1,20,0,1,382,5,5,5,3,4,5,4,4,3,3,4,4,4,4,0,0.0
0,1,40,1,2,937,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,6.0
0,1,53,1,2,2396,5,5,5,5,2,5,5,4,4,4,4,5,4,3,13,23.0
1,0,43,1,2,997,5,5,5,1,5,5,5,5,3,5,4,4,4,5,3,0.0
0,1,23,0,1,456,3,3,3,3,5,3,5,5,2,1,5,3,1,5,0,8.0
0,1,46,1,2,521,1,1,1,1,2,1,5,3,3,3,3,3,3,1,0,0.0
1,1,29,1,2,3256,4,3,2,2,4,4,4,4,4,1,3,2,4,4,31,44.0
0,1,51,1,2,1371,4,4,4,4,3,5,4,4,4,4,4,5,4,5,0,0.0
1,1,44,1,1,345,2,2,4,2,1,2,1,1,1,1,3,1,2,1,56,48.0
1,1,54,0,1,2611,3,4,3,3,3,2,2,2,5,3,2,2,1,2,0,6.0
0,1,64,0,1,868,3,4,3,4,1,4,4,4,4,3,4,4,4,4,0,0.0
1,1,66,0,1,669,2,4,2,2,1,2,1,1,3,2,4,4,4,1,26,19.0
0,1,39,1,0,262,5,4,4,4,5,5,5,5,2,4,1,4,5,5,0,0.0
1,1,66,0,1,230,2,3,2,2,1,2,1,1,1,4,2,3,3,1,0,0.0
0,1,37,0,1,837,2,2,2,4,2,2,2,2,4,2,3,1,3,2,16,10.0
0,1,25,1,2,3033,2,4,4,4,2,2,2,2,2,3,4,1,4,2,30,74.0
1,0,22,1,1,1416,3,3,3,4,2,3,1,2,5,5,5,4,4,2,50,42.0
0,1,27,1,0,177,4,3,3,3,4,4,4,4,1,3,2,2,2,4,0,5.0
1,1,51,0,2,1448,4,4,4,1,1,4,2,4,4,4,4,2,4,2,0,0.0
0,1,37,1,0,443,3,4,4,4,3,3,3,3,2,5,3,4,3,3,0,0.0
0,1,34,0,1,872,3,5,3,4,2,3,1,2,4,4,3,5,5,2,0,26.0
1,1,28,1,0,834,5,1,3,1,5,5,5,5,4,1,4,1,3,5,0,13.0
0,1,31,1,2,760,2,2,2,2,3,3,3,3,4,4,5,4,4,3,0,0.0
1,1,9,0,1,393,2,2,2,2,2,2,2,2,4,3,2,3,3,2,0,0.0
0,1,50,1,2,591,4,4,4,4,2,5,4,4,4,4,4,3,4,4,0,0.0
0,1,49,1,1,605,2,3,3,3,4,3,4,2,2,2,2,4,2,3,0,0.0
0,1,45,1,2,3324,5,1,5,5,5,4,4,4,4,4,4,5,4,4,0,0.0
1,1,11,0,2,651,3,3,3,4,3,3,3,3,2,4,4,4,4,3,0,0.0
1,1,50,1,2,3681,5,3,2,2,3,3,3,5,5,4,5,4,5,3,8,0.0
0,1,7,0,1,583,2,1,2,2,3,2,3,3,4,5,3,4,2,3,0,0.0
0,1,43,1,2,1614,3,3,3,3,2,3,3,4,4,4,4,3,4,4,0,48.0
1,1,19,1,2,3452,3,3,3,3,5,5,5,5,3,2,4,5,4,5,1,3.0
1,0,40,1,2,857,2,2,2,3,4,2,4,4,4,2,5,5,5,4,0,0.0
1,1,17,1,0,405,5,5,5,5,5,5,4,5,4,3,1,3,3,5,0,0.0
0,0,42,1,2,280,4,4,4,3,2,4,2,2,2,1,3,3,3,2,85,85.0
1,0,24,1,1,373,4,2,5,2,5,5,5,5,5,5,4,3,4,5,0,2.0
1,1,9,1,2,594,4,4,4,4,2,2,2,2,3,2,4,5,5,2,0,0.0
0,0,23,1,1,461,4,1,4,3,4,4,4,4,3,4,3,3,2,4,0,5.0
1,1,59,1,1,221,4,3,3,3,3,4,3,3,4,2,2,1,2,3,0,0.0
0,0,36,1,1,642,1,0,1,3,5,1,2,5,5,2,4,2,4,5,4,0.0
0,0,24,1,1,866,2,2,2,4,5,2,5,5,3,4,1,5,4,5,0,0.0
0,0,29,1,1,522,2,4,2,3,2,2,5,2,4,2,3,3,3,2,0,0.0
0,1,24,1,2,391,1,1,1,1,5,5,5,5,5,2,3,2,3,5,9,7.0
0,1,50,1,2,925,2,2,2,2,4,5,4,4,4,4,4,4,4,4,15,3.0
0,1,47,1,2,1774,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,0.0
0,0,36,1,1,288,1,2,1,3,2,1,2,2,2,1,3,1,3,2,0,0.0
1,0,55,1,2,280,5,2,2,1,4,5,4,4,4,2,4,3,3,4,0,0.0
0,1,18,0,1,156,3,5,3,5,3,3,3,3,3,2,4,5,4,3,1,0.0
0,1,40,1,2,3276,0,4,0,2,5,4,4,4,4,4,2,4,4,3,3,1.0
0,0,26,1,1,1063,3,3,3,2,5,3,4,5,2,2,1,2,2,5,0,0.0
1,1,37,1,2,1734,4,4,4,4,5,4,5,5,5,5,5,5,5,5,0,0.0
0,1,50,1,2,191,2,2,2,2,1,4,4,3,3,3,2,1,3,1,0,0.0
0,1,54,1,2,1652,1,1,1,1,2,4,5,5,5,5,5,3,5,4,0,0.0
0,1,32,1,2,2765,3,3,3,3,5,5,5,5,3,2,4,2,4,5,4,0.0
0,1,47,1,2,3190,1,1,3,1,5,4,4,5,5,5,5,4,5,5,17,16.0
0,1,38,1,1,163,5,5,5,5,5,5,5,5,3,5,2,4,2,5,0,0.0
0,1,20,1,2,1471,2,2,4,2,4,4,4,4,5,3,4,3,5,4,10,0.0
0,1,44,1,2,214,4,5,5,5,1,4,0,4,4,3,3,0,1,0,200,233.0
1,1,45,0,1,236,0,4,0,5,2,0,2,2,3,2,4,5,5,2,2,1.0
1,1,45,1,1,416,4,4,4,4,4,4,4,4,1,1,1,4,5,4,2,0.0
0,1,36,0,1,862,2,3,2,3,2,2,3,2,2,2,3,1,2,2,65,49.0
0,1,45,0,1,429,2,2,2,3,3,3,4,2,2,2,2,4,2,1,70,55.0
0,1,54,1,2,2422,2,1,1,1,4,4,3,2,2,2,2,2,2,3,0,0.0
0,1,48,1,2,3589,1,5,5,5,5,3,2,1,1,1,1,1,1,2,2,7.0
1,1,26,0,1,457,3,1,3,3,4,3,4,4,3,1,2,4,2,4,0,0.0
1,1,21,0,1,628,3,4,3,2,2,3,2,2,3,4,4,4,5,2,42,42.0
1,1,37,1,2,1357,2,1,1,1,3,4,3,2,2,2,2,3,2,3,14,12.0
1,0,20,1,2,404,4,0,4,2,5,4,5,5,3,2,5,5,4,5,16,5.0
1,0,24,1,2,1105,5,1,5,1,5,5,5,5,5,3,5,5,5,5,0,0.0
1,0,37,1,2,1744,1,1,1,4,1,1,1,1,3,2,4,5,4,1,45,16.0
0,1,36,1,2,204,0,3,0,2,4,1,1,5,5,2,2,5,5,2,0,0.0
0,1,46,1,2,2401,1,1,1,1,3,4,5,4,4,4,4,3,4,4,0,0.0
0,1,48,1,2,3175,2,5,5,5,2,2,2,2,4,4,4,2,1,2,334,330.0
0,1,10,1,2,1747,2,2,2,2,2,2,2,2,1,2,3,3,3,2,33,23.0
0,1,31,1,2,2552,4,4,4,4,5,5,5,5,3,5,4,3,5,5,0,19.0
0,1,48,1,2,3198,2,5,2,2,5,5,4,4,4,4,4,5,4,4,0,0.0
0,1,68,1,0,304,4,2,1,2,4,4,3,3,3,4,3,5,3,2,0,0.0
1,1,39,1,1,1179,4,3,3,3,4,4,4,4,2,1,5,3,2,4,6,0.0
0,0,22,1,2,257,5,5,5,4,2,5,2,2,5,3,5,3,5,2,0,0.0
0,1,55,1,0,609,4,4,4,4,3,1,4,4,4,4,4,5,4,3,14,10.0
1,1,69,0,1,187,0,3,0,3,5,0,3,5,3,2,3,4,4,5,0,0.0
1,0,25,1,1,763,3,3,3,3,4,3,4,4,1,1,3,2,3,4,78,99.0
0,1,26,1,1,192,5,4,4,4,5,4,3,5,5,4,4,4,3,5,0,8.0
0,1,60,0,1,106,2,4,2,1,5,4,5,5,5,2,2,3,5,4,77,73.0
0,1,38,1,2,1778,2,2,2,2,2,4,4,3,3,4,3,3,3,4,0,0.0
1,0,28,1,1,255,1,2,1,4,4,1,2,4,2,2,4,2,3,4,71,70.0
1,0,36,1,2,356,1,1,1,4,2,1,2,2,4,4,5,5,5,2,117,103.0
1,1,27,0,1,587,3,5,3,4,1,3,1,1,3,2,5,4,4,1,43,38.0
0,1,46,1,2,1956,1,1,1,1,2,5,4,5,5,5,5,3,5,5,0,0.0
0,1,49,1,2,2974,2,2,2,2,5,4,4,4,4,4,4,3,4,4,4,0.0
1,1,32,1,2,3324,2,4,3,4,2,2,2,2,3,4,3,4,4,2,0,0.0
0,1,63,0,1,717,4,4,4,4,2,5,5,5,5,4,4,4,5,5,0,0.0
0,1,60,0,1,322,3,2,3,4,1,4,4,3,3,3,2,4,3,1,0,0.0
0,0,80,1,2,252,1,1,1,3,4,4,1,1,1,1,1,4,1,4,8,4.0
0,1,45,1,2,227,5,5,5,5,3,4,4,5,5,5,5,4,5,4,38,36.0
0,1,47,1,2,1523,0,0,0,3,5,4,5,4,4,4,4,4,4,5,0,0.0
0,0,35,1,1,2153,4,4,4,2,4,4,4,4,3,1,2,4,3,4,0,0.0
1,0,11,1,1,888,3,3,3,4,1,3,1,1,1,4,3,1,4,1,31,64.0
0,1,25,1,2,2504,4,4,4,4,4,4,4,3,5,3,5,4,3,4,199,175.0
1,1,42,1,2,1355,3,3,3,3,5,5,5,4,5,5,4,5,5,5,423,403.0
0,1,37,1,1,229,4,1,1,1,4,4,4,4,4,4,1,3,3,4,10,14.0
1,1,54,1,2,1943,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0
0,0,23,1,1,224,2,4,2,4,1,2,1,1,4,1,3,3,4,1,56,45.0
0,1,59,1,2,1105,3,3,3,3,4,5,4,3,3,3,3,4,3,3,23,15.0
1,1,69,0,2,296,4,5,4,2,4,5,5,5,5,4,5,4,5,4,6,0.0
1,1,31,0,1,594,3,2,3,4,3,3,3,3,1,2,4,1,3,3,2,0.0
1,1,27,0,1,515,4,5,4,1,3,4,3,3,5,4,5,4,5,3,18,0.0
0,1,15,0,1,594,3,5,3,1,1,3,1,1,5,2,2,3,3,1,4,8.0
1,1,33,0,0,1121,0,4,0,2,4,0,5,4,5,3,3,4,5,4,2,0.0
1,1,45,1,2,283,5,5,5,5,3,4,4,5,5,5,5,4,5,4,0,0.0
0,1,49,1,2,1749,5,5,5,5,3,5,4,4,4,4,4,3,4,3,49,57.0
1,1,56,1,1,954,5,5,5,5,5,5,5,5,1,4,2,5,3,5,0,0.0
0,0,80,1,2,271,3,3,3,1,1,2,2,3,3,3,3,3,3,2,13,14.0
0,1,47,1,2,2134,1,1,1,1,5,5,5,5,5,5,5,3,5,5,4,0.0
0,1,38,1,2,2004,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0.0
1,1,27,1,2,3127,2,4,5,4,2,2,2,4,3,2,3,2,4,2,131,122.0
1,1,32,1,2,3736,0,1,1,4,3,3,3,3,5,2,5,5,5,3,0,0.0
1,1,61,1,2,370,4,4,4,4,5,4,1,5,5,5,5,3,5,2,70,68.0
0,1,33,0,1,746,4,3,4,3,1,4,1,1,4,4,4,3,3,1,0,17.0
1,1,23,1,1,2442,2,2,2,2,2,1,2,1,2,2,4,2,2,2,283,273.0
1,1,54,1,2,1464,1,1,1,1,5,4,5,5,5,5,5,5,5,5,1,0.0
1,1,56,1,2,3602,2,2,2,2,3,5,4,5,5,5,5,4,5,4,0,0.0
1,1,63,0,1,308,2,4,3,2,5,3,5,5,5,3,5,3,4,5,0,0.0
0,0,17,1,1,573,3,2,3,3,4,3,4,4,2,5,4,4,4,4,0,13.0
1,1,53,0,1,305,1,4,1,4,4,1,4,4,5,2,5,4,4,4,42,36.0
0,1,59,1,2,1947,4,4,4,4,3,4,5,3,3,4,3,3,3,5,5,0.0
1,1,10,0,1,1235,3,5,3,2,3,3,5,3,3,3,4,4,5,3,9,0.0
0,1,35,0,1,2475,3,0,3,4,3,3,3,1,1,5,5,3,3,3,0,3.0
0,1,42,0,1,316,1,4,5,2,4,5,3,5,5,5,5,2,5,2,0,0.0
1,1,46,1,2,3896,5,5,5,5,4,4,4,5,5,5,5,3,5,3,0,0.0
1,1,47,1,2,1729,5,5,5,5,2,5,4,5,5,5,5,5,5,5,7,0.0
1,1,17,1,2,2852,3,1,3,1,3,3,3,3,1,2,3,4,4,3,0,0.0
1,1,51,1,2,3135,1,1,1,1,4,4,5,4,4,4,4,4,4,3,28,65.0
1,0,25,1,1,591,3,3,3,4,2,3,2,2,1,4,1,2,4,2,0,2.0
0,1,50,1,1,1448,2,5,5,5,3,3,4,2,2,2,2,1,2,3,0,0.0
0,1,49,1,0,674,2,2,2,2,3,2,4,2,2,2,2,5,2,5,0,0.0
1,1,22,1,0,551,2,1,1,1,2,2,1,2,2,2,4,2,4,2,17,8.0
0,1,23,0,2,1188,2,5,2,2,5,2,5,5,1,3,4,4,1,5,0,0.0
0,0,29,1,1,919,3,3,3,3,1,3,1,1,3,5,4,4,4,1,0,11.0
1,1,39,1,2,1734,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0.0
0,1,56,1,2,2843,1,1,1,1,4,4,5,4,4,4,5,5,4,4,2,0.0
1,0,33,1,2,337,3,3,3,5,2,3,2,2,5,4,4,4,5,2,0,0.0
0,0,38,1,0,86,4,4,4,2,2,4,2,2,5,2,3,2,4,2,0,0.0
0,0,39,1,1,312,1,0,1,1,2,1,2,2,3,1,1,1,4,2,0,0.0
0,0,20,1,1,672,1,1,1,2,4,1,2,4,4,5,4,5,4,4,3,0.0
0,1,42,1,2,1766,3,3,5,3,3,4,4,3,3,3,3,3,3,2,3,0.0
1,1,49,0,1,862,3,4,3,4,3,3,3,3,5,4,5,3,5,3,86,86.0
0,1,35,0,0,337,3,4,3,4,5,3,5,5,3,5,5,3,4,5,18,19.0
0,1,50,1,2,213,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,0.0
0,1,37,1,2,1847,3,3,3,3,2,4,5,5,5,5,5,5,5,3,0,0.0
0,1,44,1,1,1037,4,1,1,1,1,1,4,4,4,4,4,5,4,3,94,76.0
1,1,51,0,1,575,3,4,3,1,3,3,3,3,1,4,1,2,4,3,0,0.0
1,1,57,0,1,259,1,4,1,4,3,1,3,3,2,1,4,5,3,3,2,8.0
0,0,60,0,1,1195,1,4,1,2,2,1,2,2,5,2,4,5,4,2,28,54.0
0,0,24,1,1,844,4,4,4,3,5,4,2,5,3,2,3,3,1,5,39,50.0
0,1,44,0,1,997,2,4,2,1,3,2,3,5,5,2,5,2,5,5,25,62.0
0,1,48,0,1,639,3,3,3,3,4,4,3,3,3,3,3,4,3,1,3,0.0
1,1,29,1,2,3064,3,3,3,3,4,5,4,4,5,5,5,4,4,4,0,0.0
0,1,41,1,2,656,2,5,5,5,3,3,3,2,2,2,2,2,2,4,0,6.0
1,1,30,0,1,405,2,1,0,4,4,0,3,4,3,4,3,2,4,4,3,0.0
1,1,55,1,2,3834,2,2,2,2,2,4,5,4,4,4,4,5,4,4,0,0.0
0,1,16,0,2,224,4,3,4,4,3,4,3,3,1,1,4,3,4,3,0,0.0
1,1,62,1,2,3313,3,2,2,2,2,3,3,3,3,3,3,3,3,1,0,0.0
0,1,19,0,1,334,2,5,2,1,5,2,5,5,3,2,4,3,5,5,25,11.0
0,1,46,1,2,1626,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0
0,1,22,1,2,991,2,2,2,2,4,4,4,4,4,5,5,5,4,4,0,0.0
0,1,18,0,1,326,2,1,2,4,2,4,4,2,1,4,3,4,1,4,306,306.0
1,1,35,1,2,2746,4,2,2,2,4,4,4,4,4,4,4,2,4,4,0,0.0
0,1,52,1,2,2504,5,5,5,5,5,4,3,4,4,4,4,1,4,1,0,0.0
0,1,66,0,0,872,3,4,3,3,4,1,2,5,5,3,5,4,5,4,0,0.0
1,1,41,0,1,1076,1,5,1,3,1,1,1,1,4,2,4,3,4,1,0,0.0
0,1,41,1,2,3901,4,4,4,4,2,2,5,5,5,5,5,4,5,5,0,0.0
1,1,59,1,2,611,5,5,5,5,2,5,5,4,4,4,4,4,4,3,0,0.0
0,1,42,1,2,1882,5,5,5,5,4,1,3,4,4,4,4,3,4,1,76,66.0
0,1,7,0,0,853,2,5,1,2,5,1,5,5,3,2,5,4,4,5,0,0.0
1,0,29,1,1,695,5,5,5,3,2,5,2,2,1,4,3,2,1,2,0,34.0
1,0,20,1,1,577,4,4,3,2,3,3,3,3,5,2,4,5,4,3,0,7.0
1,1,29,1,2,3667,2,2,2,2,2,2,2,2,2,2,3,1,4,2,0,0.0
1,1,47,1,2,1667,4,2,2,2,2,4,3,1,1,1,4,1,1,4,0,11.0
1,1,28,0,1,1009,3,5,3,1,1,3,1,1,4,3,5,5,5,1,0,0.0
1,0,39,1,2,611,3,3,3,5,4,3,4,4,3,5,5,5,4,4,0,0.0
0,1,32,1,2,3043,4,4,4,4,4,4,4,4,3,4,2,4,5,4,0,0.0
1,1,14,0,1,119,4,3,4,5,5,4,5,5,4,1,4,5,4,5,123,123.0
1,1,46,1,2,3060,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0.0
0,1,43,0,1,687,3,5,3,3,4,4,5,4,4,3,4,4,4,4,0,0.0
1,1,45,1,2,2910,5,5,5,5,5,4,4,5,5,5,4,3,5,4,0,0.0
0,1,42,0,1,888,1,4,1,1,2,1,4,3,3,1,3,4,3,5,1,6.0
0,1,22,1,2,1005,2,2,2,2,4,4,4,4,3,3,5,3,5,4,13,0.0
0,1,56,1,2,680,4,4,4,4,2,3,3,4,4,4,4,4,4,4,0,0.0
0,0,28,1,1,1312,2,2,2,4,3,2,5,3,2,2,4,4,4,3,1,0.0
0,1,50,0,1,946,3,1,3,4,2,2,3,2,2,3,2,4,2,1,0,0.0
1,1,39,1,2,602,5,5,4,5,5,5,5,4,4,4,4,4,4,3,0,0.0
0,1,38,0,1,156,1,3,1,4,4,1,4,4,2,5,4,4,4,4,0,0.0
1,1,45,0,1,328,5,5,5,5,2,5,2,2,5,3,4,3,4,2,0,0.0
1,1,25,0,1,825,4,5,4,4,4,4,4,4,3,3,5,5,5,4,0,0.0
0,0,25,1,2,603,4,4,5,4,5,5,5,5,3,4,5,5,5,5,0,0.0
0,1,42,1,2,3962,3,3,3,3,3,5,5,5,5,5,5,4,5,3,38,39.0
0,0,25,1,1,1076,3,3,3,4,1,3,1,1,1,5,3,3,4,1,0,0.0
0,1,31,1,0,819,5,3,3,3,5,5,5,5,2,3,5,4,3,5,0,0.0
1,0,30,1,1,957,2,2,2,4,1,2,1,1,4,3,1,5,5,1,0,0.0
1,1,53,0,2,175,3,5,3,4,4,4,5,3,3,3,3,3,3,5,0,0.0
0,1,52,1,1,899,2,1,1,1,3,3,3,2,2,2,2,1,2,4,0,0.0
1,0,37,1,1,328,3,0,3,4,4,3,1,4,2,4,1,3,5,4,11,15.0
0,1,26,1,2,484,5,2,5,5,2,2,2,2,3,4,5,5,4,2,0,0.0
0,1,17,1,2,3607,4,4,4,4,4,4,4,4,3,2,4,5,5,4,21,15.0
0,1,12,0,1,685,3,3,3,4,5,3,5,5,4,1,3,4,3,5,0,0.0
1,0,28,1,2,1009,3,3,3,4,4,3,4,4,5,5,4,4,5,4,0,0.0
0,1,52,1,2,3833,1,1,1,1,3,4,5,5,5,5,4,3,5,3,0,0.0
0,1,25,1,1,1121,4,3,2,3,4,4,4,4,1,4,4,2,5,4,0,0.0
0,0,41,1,1,732,2,2,2,3,2,2,2,2,2,3,4,3,4,2,30,40.0
0,1,29,1,2,1992,3,3,3,3,4,5,4,4,3,5,5,4,4,4,0,0.0
0,1,55,1,2,834,1,1,1,1,5,5,4,4,4,4,4,4,4,3,78,68.0
0,1,45,1,2,2129,2,2,5,2,4,3,2,2,2,2,2,1,2,1,0,0.0
1,0,35,1,2,2288,3,4,4,3,4,4,2,4,4,3,4,3,5,4,0,0.0
0,1,36,1,0,287,5,5,5,5,5,5,5,5,4,3,4,3,3,5,0,0.0
1,1,57,1,2,3765,3,3,3,3,3,5,5,3,3,3,3,4,3,3,0,0.0
0,1,53,1,2,788,5,5,5,5,2,5,5,5,5,5,5,4,5,3,0,0.0
0,1,14,0,0,299,3,4,3,3,3,3,3,3,3,3,5,3,5,3,0,0.0
0,0,24,1,2,562,4,0,4,4,4,5,2,5,5,5,4,2,5,2,140,178.0
0,1,51,0,1,928,1,4,1,3,2,4,2,3,3,1,4,1,3,1,42,33.0
0,1,41,0,1,1131,2,4,2,4,4,2,2,4,4,2,4,4,5,4,34,23.0
0,1,44,1,2,2998,5,4,5,5,5,4,5,4,4,4,4,4,4,4,21,15.0
1,1,24,1,0,1448,3,2,2,2,3,3,3,3,4,5,4,2,3,3,0,8.0
0,1,20,1,2,1782,2,5,5,5,2,2,2,2,2,1,3,4,4,2,2,23.0
0,1,31,1,2,2236,5,5,5,5,4,4,4,4,3,4,4,3,5,4,0,10.0
1,0,20,1,1,802,3,3,3,4,4,3,2,4,5,3,4,4,5,4,14,0.0
1,0,29,1,1,2603,2,2,2,4,2,2,2,2,3,2,5,2,5,2,0,19.0
1,1,10,0,1,447,2,4,2,1,5,2,5,5,5,2,4,3,5,5,27,28.0
1,1,53,0,1,650,3,1,3,2,2,3,2,2,4,1,2,1,3,2,0,0.0
1,1,50,1,2,737,3,3,3,3,4,4,4,5,5,4,5,3,5,4,4,13.0
0,1,30,1,2,3166,4,4,4,4,5,5,5,5,5,2,4,4,3,5,0,0.0
1,1,58,1,2,2556,4,4,4,4,2,3,4,5,5,4,5,3,5,4,0,0.0
1,1,52,1,2,304,0,0,0,1,4,4,5,4,4,4,4,3,4,4,0,2.0
0,1,46,1,2,946,3,3,4,3,3,5,5,4,4,4,4,4,4,5,0,0.0
0,1,51,1,2,1866,2,2,4,2,3,4,5,3,3,3,3,5,3,3,0,0.0
1,1,37,1,1,102,5,1,1,1,5,5,5,5,3,3,1,1,2,5,0,0.0
0,1,36,0,1,429,3,4,3,3,3,3,3,3,5,1,4,2,5,3,12,20.0
1,0,14,1,1,563,3,0,4,3,2,4,2,2,4,2,5,5,1,2,0,2.0
0,1,10,0,1,326,2,1,2,2,2,2,2,2,2,3,1,2,3,2,0,0.0
1,1,49,0,1,362,2,5,2,4,4,2,4,4,3,5,4,4,4,4,0,0.0
0,1,62,0,1,399,1,4,1,2,4,4,5,2,2,1,2,4,2,3,0,1.0
1,0,21,1,1,153,1,2,1,4,5,1,1,5,4,2,4,4,3,5,0,0.0
0,1,16,0,1,2611,3,3,3,3,3,3,3,3,2,1,2,4,3,3,0,0.0
1,1,60,1,0,1087,4,2,2,2,4,4,4,4,4,5,4,3,5,4,0,0.0
1,0,34,1,2,1069,1,1,1,3,5,1,5,5,4,5,3,2,5,5,0,0.0
0,0,19,1,1,790,2,2,2,3,3,2,3,3,4,2,4,3,3,3,0,0.0
0,1,24,1,2,589,3,5,5,5,3,3,3,3,3,4,2,1,3,3,2,2.0
0,1,68,0,1,566,1,5,1,2,3,4,5,5,5,1,2,3,5,5,5,10.0
1,1,49,1,2,3622,4,4,4,4,5,4,5,4,4,4,4,5,4,1,0,12.0
1,1,24,1,2,970,2,2,2,2,4,4,4,5,2,5,1,4,5,4,173,184.0
1,1,58,1,1,250,4,4,4,4,4,4,4,4,1,1,3,3,3,4,0,0.0
0,1,44,1,2,2441,1,1,1,1,4,4,4,4,4,4,4,5,4,5,10,4.0
0,0,26,1,2,534,2,4,1,5,4,1,4,4,3,2,4,3,4,4,0,1.0
1,1,58,0,0,305,1,5,1,3,1,1,1,1,3,2,2,3,4,1,0,0.0
0,1,58,1,2,3422,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0.0
1,1,42,1,2,733,3,3,3,3,3,5,5,3,3,3,3,4,3,5,56,79.0
0,1,49,1,2,1861,2,4,4,4,5,3,3,2,2,3,2,2,2,2,36,19.0
0,0,16,0,1,1242,4,5,4,2,4,4,1,4,4,2,5,5,4,4,0,0.0
0,0,38,1,2,436,2,2,2,3,4,2,4,4,1,2,4,4,3,4,0,0.0
0,1,20,0,1,2139,2,5,2,1,3,2,3,3,5,2,4,3,5,3,58,38.0
0,1,28,1,2,3117,3,4,4,4,3,2,3,3,1,5,4,3,4,3,0,0.0
0,1,52,1,2,3209,0,1,1,4,4,5,5,2,2,2,2,4,2,3,0,0.0
1,1,54,0,1,447,3,5,3,1,4,3,4,4,2,2,1,2,5,4,0,0.0
0,1,38,1,2,436,2,2,2,2,3,1,4,5,5,5,5,4,5,5,0,0.0
